,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,PerformanceRating
0,4.479793574532193,-1.6257996059973474,1.0481524637879984,-0.9356890228558141,0.9173971911208609,1.0277828016346704,0.8315387568467685,1.4712378392212764,0.5151837567101576,-0.4494978061058149,-1.2428653296897954,-0.16977154173892872,0.8593278959332675,0.2631050601728542,-1.3611262092671095,0.6554178052059667,-0.8885248839463693,-0.09972378231787493,0.47060706164598454,-0.01255182337286087,-0.19236575834512415,-0.1990545606595851,0.5028907362905468,0.22833715281573685,0.3527442885183327,3
1,4.35607380067229,-0.06828908459610616,2.0161738789592505,-1.5167825598014266,-0.4188641500881782,-0.5825346369819631,1.714893885369892,-0.026680837075216735,0.9852777261265895,-0.8307246040105282,-1.7235565666115182,1.1714812044903455,-0.26557498836332494,-0.27642533124815905,-0.13361474257891603,0.15766363626193725,-0.505884538189455,0.35913419592113627,-0.4208030464384911,0.9290580163248283,0.495040584080982,-0.3060185486383302,0.8883671294954507,-0.23723598586239603,0.710042470848081,3
2,4.243180593897778,2.5609616211014368,4.363071909949564,0.18253227544734463,1.77387999413235,-0.3628731387992792,0.4315275679412811,-1.3080317997112383,0.44978089644765706,-1.9575299671387945,0.18935495979818995,2.290069103793375,1.1978075888103517,-0.13115984063529518,-0.7868889415959818,1.2679364705251284,0.6246276084927591,-0.5046827453754199,-0.559194937947971,-0.08161800299328326,0.2560915179478361,0.2428722873699228,0.434724440053227,-0.35672382507328537,-0.64699603831956,4
3,-3.0137484824404677,0.7259831169811264,2.326672073071528,-3.2881827864453665,-2.309573602566944,1.9099851671963157,-1.0831191552110742,0.22678647572418287,-0.11298768769646106,0.19113155606158283,-0.13919677632127736,-1.4086158340271837,0.384019900964196,-1.1510026166434137,-0.504961504417673,-1.5581036815899392,0.27350099218641555,-0.8912814596989058,1.5335828820389676,-0.7000661880153829,-0.11340176353334452,0.18643848269772284,0.5660170999849261,-0.06606873024937054,0.5000483553247226,3
4,4.246564872071703,5.966600449714759,-0.24630205734892452,-0.7899785226475742,-2.0967612555031785,-1.712339366587862,-0.7690247723746495,0.5169497160801315,0.7885774242556569,-1.1256382610099942,-1.6424601310550175,0.14282769628751635,0.7278650435412111,0.051626048920685674,1.5095159285817075,-0.6522736700912943,-0.6141788039500085,0.2957928475396021,-0.9704685562329833,1.1799837743718788,-0.7938592310678777,0.1070460674013452,0.21816737377285328,0.4569728980536908,0.14789420816694868,3
5,3.337251008789009,-1.7363754334267996,1.0909281202988181,0.37378950393031873,1.4838690322599828,-0.5640975174225433,1.7118322330669047,-1.1776294475661526,0.2760563117432673,-1.3307524663797912,2.0130721316484186,1.679298416089789,-1.5431334228601736,-0.1069291764675917,-1.1925520596630075,-0.6094781185388356,-0.32291027230971525,0.06024485108494426,0.6781069783718578,-1.150712102733109,-0.3256114683341377,0.25041691295486324,0.3082205314315331,0.41104549075060104,0.09073593361741475,4
6,0.3428011104722035,4.416655794839517,-1.3269348641361813,-1.2799355562059862,0.5828017018310407,-0.08167674561631033,0.8570998142442972,0.5981980664046951,0.9379436495837425,-0.31126629842784165,-1.1253899957987354,1.3321507355826867,0.47906210848456343,0.3893377717565534,1.787372692270972,0.5291513320179511,-0.4890406199325197,0.25843172245374113,-0.8835046382509215,0.7605468075424953,-0.6604433014666292,-0.09113044461021802,0.35461009598464494,0.43125950605954266,0.21099707709517038,3
7,3.284098380596804,3.9887517004497752,0.05900996699947991,0.7409361204629055,1.7106819493696517,-2.741404144933301,-0.5668557439104704,1.4675847954852874,-0.9256534439597646,1.0324167444944439,1.5705815935034622,0.6504429673447785,-0.8048971414545184,0.19115177459432098,-0.4911385663485945,0.10986645700826947,0.9949815396623625,-1.6421098015832514,0.2479516117166689,0.6344971087062978,-0.1382103449320553,-0.2604225946246139,-0.2348608036324349,-1.1087886991645213,-0.3623677570352648,3
8,3.134083109356494,6.285827528876219,0.41512011689115713,0.8524232283818347,0.2054384260834079,-1.3144941459084807,-1.831953859109274,-1.5641070963637795,-1.6649931352492044,-0.5661516853549518,-0.6283400417718947,0.4996170242135993,0.06452968886227617,-0.43537034986827605,-1.1202511536948347,0.8775412595263252,0.21157466017579507,1.4588475048671619,-0.8073654781439148,-1.4731041642085236,-0.6582076331931098,0.7957829621579454,-0.7759621129459402,-0.15199651985024898,0.2428407417931491,3
9,3.297545995820334,1.7473883679807507,-1.438345989376685,1.1794552286466558,-1.1492139808723065,0.044455941669439,2.1195818068936365,0.5466358888723901,0.21021791947605362,1.3555310609990054,1.2763376127971884,-0.036878426882204884,0.0028980602253105836,0.008954432479232555,-0.4662378466376238,0.1115183412656966,1.0419659987512913,0.6721838274577276,0.7561794862356686,0.18942963572978333,-0.26594011206082324,-0.0793955204048084,-0.6698369065117451,-0.42872396806155094,-0.4213016990659897,3
10,3.3969780292799516,-0.5513475546742606,-0.43579087569186903,0.31712039877250353,-0.859675074535917,-0.20599788992168433,-1.2417355645757382,0.749927881241669,0.7803875323180991,-0.05892840167171021,-0.16948978397551295,0.09733872699400714,-1.9204623429732421,0.24371369611448124,-0.4554050798721322,-0.5883680336615229,0.7451523697842704,-1.1093013848603555,-2.1806667644359123,0.12074919829180542,0.07430579245032143,-0.4291942969086765,0.30988116076111855,0.39538803496542696,0.15816926937851197,3
11,4.079364482894809,6.983723658548222,2.574056492990673,-0.104276198615318,0.43158487278306157,0.6237724308648755,1.8259799844615552,1.1456654611596822,-0.3960391548026765,-0.8528941815678459,-0.7900551459610581,0.07829623879351999,0.3187144664204302,-0.7093071418207746,-0.9134938807154642,-0.9900783600754461,-0.6681705183650297,-0.06256969707166693,0.18601762266980204,-1.141557962133923,0.03860997955332701,-2.3821660925437294,0.3502755509255742,-1.24780404763011,0.18470411744065743,3
12,4.299343598327278,4.307220803132791,1.2240667600743496,-0.8851838707160415,1.3249266843120464,0.3571767876423233,-1.9676939454177198,0.585799907690207,3.271415094453837,-1.020668213295631,0.18052637697921914,0.21014849042010342,1.250401025100821,2.2638059843462366,0.8756044938582729,-1.6547002876298373,-0.143964684573074,-0.2221585088637008,1.4968645513320302,-0.27460581789814226,-0.095041671398715,-0.06402167299534545,0.4571380742754015,0.20187700129782282,0.22186102597443,4
13,0.6452672636125243,-1.761299682919495,-2.776861480739231,1.2621031255399342,-0.43431085890692256,-0.41571262527476094,0.9544025073774103,0.13644959965574777,0.10782586449711085,1.1798266203312107,-0.7461287972205188,-0.3700887789635434,0.7862314063784259,1.6880547279789209,-0.24795424637426633,-0.01835163365337822,0.01223896261035673,0.30753919764669035,0.25189551449167524,0.25612097652264976,-0.16899504365890328,0.030533761421952965,0.276064379123341,0.4418132721828091,0.07639601388537351,3
14,3.249634633113759,3.4117578117955496,-1.3769119380415298,-0.06142142334540601,0.7467058047035746,-0.40723501092333114,0.0788690025501606,1.1294687005852442,1.3956698584993,-0.38588084859647304,-1.301877954730722,-0.33496034378732653,-0.70376055437558,-0.08919095126068077,0.1653063005231541,-1.3598255045447598,-0.6181674514454758,1.157030029047311,-0.6526168242921058,0.2552702701452043,-0.24926207377027454,0.0063902821879164295,0.2963005006324539,-0.5686764941652529,-0.7294445819579114,3
15,3.340552405024445,0.46073908460290003,-0.3922177947812362,0.3674368067782421,-0.15583112973591584,-1.356784722391718,0.15510932205417793,1.410595187541929,-0.027618776945115275,0.15100728948151732,-0.5984625659390179,-1.540578987640824,0.6401209000928794,-0.07403160511797036,1.0954551102577623,-0.7781048135168162,0.33124701803179857,0.3210973029771802,0.5672500583830775,0.1575747078594114,0.2719363642174402,-0.6470004592771259,-0.6801254567752254,0.25063273213468296,0.14933431577191122,3
16,-5.088369062944443,5.926220116603478,-0.0042490384119606706,-4.1892302785990045,1.2231490095044035,-0.47580690337776144,-0.8064241019996046,0.51861520900636,-0.2177846882682153,0.45138531888872124,0.7505307734938875,0.1069113662936334,-0.5960419219981525,-1.0988282141356982,0.7807042237644782,0.8817677648066842,-1.7249845192490991,0.23549472626417867,0.6851471516704191,-1.1182261901656143,-0.042793417979909876,-0.6742594012309856,-0.5036851421435583,0.20515102528808937,0.17710038185683083,3
17,3.094373735219653,4.786319269158719,1.4745823728540273,0.4077315622377262,-0.2326999390928849,1.1021841190783959,0.06921361128975034,0.7017034549920185,0.042651380511289805,-0.3310292248091309,-1.8629034306828476,-1.687894578132716,1.0954986495093437,-0.7326436627244653,0.8795030113342178,0.6047479588056706,-0.6025114072560793,-0.13481632741733263,0.00845460841505119,-0.024115139440166633,-0.8149392523814804,1.5470026855510577,-0.44146397283598765,1.09487778829169,-0.3496095004147787,3
18,3.4290713200242156,-2.6477838366082436,-1.0755338639278451,0.41274655091931534,0.9669470778395326,0.724258208099136,1.2834489478177176,0.8994895538565766,0.6431580390071052,-1.252771713105969,1.2032065952245727,-1.3248195279228623,1.5144294170607453,-0.3797247643302719,1.4072607191151119,-0.5398482150317714,-0.6390934936630501,-1.1448262071118545,-0.18946788925765312,0.6405543452364639,-0.00199228040860977,-0.4999044140236357,-0.6502548938084802,-0.38886951359350624,-0.3026851646149026,4
19,3.132900435002165,5.054240442352407,-0.28377063904685906,-0.6342092368028092,2.0482843799905197,-0.2447738937756223,-0.5632527980532949,-2.4678693134436913,-0.834038828946968,-1.4414421122800096,-0.27943346565273464,0.9087035680177413,0.48683249634559944,-0.21300121944743888,-1.057667635771208,0.5123762582137412,-0.8865199425291961,-1.473245496674077,0.9640996518660603,-0.8028329622034744,-0.3991609027621944,-0.13682569024331737,-0.23979374619111354,-0.13270930590292018,0.7031054144908165,3
20,0.5851258374330701,-1.7862389861735928,-1.7080607557995613,-1.10874509683974,0.4459018743386258,-0.884798579883175,1.2721886890975318,0.5574877124876436,0.7339518114576582,-0.4639002017635823,-1.053293894065303,0.26970559036746655,1.1007662638903328,1.1525501914602287,0.7287873489944025,-1.3958465959113384,-0.17413105143067353,0.30596984601113153,0.40020014176548857,0.47755736371261226,-0.1605706741620312,-0.054294103229311164,0.31730011175591505,0.37562101762624034,0.25351011386872946,3
21,3.2833364118877615,0.013998133411668778,0.29828953999686636,1.3290116393519908,-0.6916562423014703,0.9115169903083129,2.2421608490693012,0.4613457564809895,1.5882468976182658,1.4013336160907648,1.717846785705893,-0.6941821493601843,-0.10061632170756507,0.07255342949283072,1.0444869341946634,-0.46869860115690676,-0.23656609585718136,0.11314799277979004,-0.1879032009138486,0.6690077262044782,0.7475668485032472,-0.3656990316973865,0.7311605792342362,0.021164003362567296,0.45726519853360337,3
22,-1.6395659948979855,-0.34316229161835654,-1.3954137151952175,0.6530081201742681,-0.858616937953886,0.1288777743650975,1.5996664933962021,-2.301222385478256,-0.9678337819851137,0.33115980051824967,-1.8659577015039146,1.1603738751685855,0.5205458691300993,-0.5548650743715673,-0.856069621219371,-1.4833411660894507,0.8875352989453553,1.0639351829086303,-1.0462749518405186,-0.4046103220145149,1.251783049281706,-0.23568299541327942,-0.3744994607564586,-0.3151340194490434,0.5430670070613133,3
23,3.4092700953163106,-1.639762787535894,1.8141001184233205,1.3735730252248506,-0.056230333770825425,-0.6051681781951439,-2.1052857140183066,1.4961486780285664,1.9731729419093922,-0.13938057714730145,-0.8756264990672884,-0.28746900128736197,0.09816017796963883,0.6389334088021814,0.4095499838203863,0.20376601455282328,0.8020336624062137,0.4298854288250631,-0.06741451700219425,-0.41890424913420476,0.04588354106633452,0.2675597825432359,0.2933297730206415,0.08422789546682374,0.12313724589901962,3
24,3.336843446778909,0.6992011003078451,-1.9395270419039183,0.6598707855095145,-1.5347566504489363,-0.6005822374106695,0.5396931424346136,-0.6344553004515556,0.5109885966820062,0.4329835636900661,-0.788837001289797,2.7286213204378584,-1.069651117472464,-0.9074115798415252,-0.9413021862481465,-0.6468731476817428,-0.0008243916676315965,0.40963275382098274,0.7458461177121687,0.28440706681809025,-0.11760954444827088,-0.07191964812468488,-0.4902830518843675,0.009533625283609681,0.5001366959927382,3
